id,name,price,shop,品牌,内存,CPU,销量
3155687852297,天选者5pro官方补贴20%2025新款笔记本电脑酷睿i9独显4060高性能金属AI设计电竞游戏本轻薄本 酷睿I9级4G满血显存畅玩大型网游星空银 32G内存+1TB...,10000,DRER笔记本旗舰店,神舟,9697GB,Ryzen 5,1975
4388631182529,联想拯救者Y7000P 2025补贴20%游戏笔记本电脑 酷睿i7标压满血RTX4060独显可选昭阳高性能设计办公本 爆'13代酷睿i7-13620H | X3 16G+512G 固态官方正品 支持,3422.373878,联想思凯乐专卖店,其他,9698GB,M2,900
5091527462617,ThinkPad联想ThinkBook 14+ 2024 Ultra9 AI全能本可选 2025轻薄商务办公 大学生游戏设计手提笔记本电脑 14 I5-13420H 32G内存 1T固态 独显级显卡,9358.349811,小新Think官企办公本小店,lg,9699GB,Intel N系列,932
5396838557920,雷神911x猎荒者笔记本电脑911MT黑武士RTX4060独显轻薄游戏本15.6英寸 16GB内存+1TB固态硬盘 i7-10750H-RTX2060独显6G 官方标配可升级定制,3859.996513,UIG电脑旗舰店,雷神,9700GB,AMD 其他,1110
7968975760084,联想拯救者Y7000P 2025补贴20%游戏笔记本电脑 满血RTX4060独显酷睿i7-14700HX大学生娱乐设计师电竞本 i7-13620H 32G内存 + 1T固态|X3 官方正品 支持验证|,3809.28755,ZHI派智选数码经营部,苹果,9701GB,Intel i7,655
8971043528188,UIG英特尔2025新款笔记本电脑酷睿i9/i7+RTX4060高性能AI学生办公设计编程轻薄本黑悟空电竞游戏本 游戏电竞款酷睿i9HK满血独显畅玩游戏编程 32G...,10000,电竞笔记本小店,外星人,9702GB,Intel 其他,2132
2480272968290,HALIWEI国行2025款英特尔+酷睿i7笔记本电脑高性能金属轻薄本网课学习设计便携商务办公游戏学生手提 酷睿i7+独显电竞编程 32GB运存+1TB超速硬盘,7960.138062,玩家国度游戏本经营部,华硕,9703GB,Intel N系列,2294
7311447537630,HUATWAI2025款国行全新英特尔16代笔记本电脑IPS高清全面屏商务办公学习手提便携轻薄本大学生游戏工作本 英特尔16代 银色8G+256G固态 IPS高清屏,3913.736137,三星显示器甄越旗舰店,小米,9704GB,Ryzen 7,1415
9464392089411,HALIWEI国行2025款英特尔+酷睿i7笔记本电脑高性能金属轻薄本网课学习设计便携商务办公游戏学生手提 轻薄款14代英特尔IPS护眼屏 16G运行+2...,5220.748832,王者二手电脑专营店,华硕,9705GB,其他,1041
6921766941156,华硕天选5Pro 天选6Pro锐龙版 2025新款游戏本可选RTX5070满功耗16英寸学生游戏电竞笔记本电脑 R9-7940HX/RTX4070 魔幻青 官方标配16G内存 1T固态,1421.209083,联想利拓信通专卖店,三星,9706GB,Ryzen 5,195
2301792599130,惠普HP国家补贴20%星Book Pro 14 轻薄笔记本电脑(酷睿i5-13500H 16G 1TB 2.2K屏 指纹背光)银,6323.212838,店铺未知,雷神,9707GB,Intel 其他,2342
4211640427842,宏碁acer政府换新补贴20%笔记本电脑非凡Go Fun 16英寸超轻薄本酷睿八核英特尔学生游戏商务办公大学生 16英寸大屏八核酷睿N305丨超核芯显...,300,驭先锋米梵专卖店,三星,9708GB,Intel 其他,1534
2698102704206,Apple/苹果教育优惠AI笔记本 MacBook Air 13.6英寸 M2 (8+8核) 16G 256G星光色电脑MC7W4CH/A,10000,COLORFIRE电脑旗舰店,海尔,9709GB,Intel i9,968
4523546348472,戴尔游匣G15/G16游戏本笔记本电脑i7独显4060大学生轻薄商务办公 G15:I5-10500H/RTX3050 16G+512G固态正品保障 99新/库存产品/假一赔三,7455.115328,鑫航二手电脑专营店,火影,9710GB,其他,2192
5579251187794,海尔Haier15.6英寸轻薄笔记本电脑 商务办公学生影音娱乐轻薄本锐系列 英特尔四核8G 512G SSD Win11,300,联想;LENOVO品优专卖店,lg,9711GB,M2,921
6058604749357,HUATWAI国行2025新款英特尔酷睿i7笔记本电脑轻薄本15.6英寸高清IPS屏商务办公网课设计大学生游戏本 旗舰款全新16代英特尔Pro Book 粉色 32G大运...,300,环宇鸿图二手电脑专营店,华为,9712GB,M2,573
4584304959653,玩嘉国补20% 2025 笔记本电脑轻薄本学生网课设计手提金属商务办公本  16pro高端 银色16G+512GB,300,优选笔记本旗舰店,机械革命,9713GB,Intel 其他,1733
4253745932075,LAVRIKOW2025拯救系列新款笔记本电脑大学生者专用高性能轻薄本设计编程商务办公酷睿i9满血独显电竞游戏本 拯救系列/酷睿i9级/70万跑分 32G运行内存+1TB...,5614.694865,联想商用办公官方旗舰店,宏碁,9714GB,AMD 锐龙,1572
6298254059196,I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔13 Pro2.5K全面屏+抗蓝光+指纹 16G内存+256G超速硬盘,6216.299092,MIFANS米粉严选拼购店,神舟,9715GB,Intel i9,440
2547261091443,华硕无畏Pro15/16笔记本电脑独显轻薄2024商务便捷办公学生设计游戏本 Pro1411代i5/16+512/2.8K 店保两年正品保障,3307.948814,联想电脑办公授权专卖店,小米,9716GB,Intel i7,2231
5992258701538,华硕华硕天选5pro/4Plus资源机天选2游戏笔记本电脑高端独显15.6英寸 天选2:R7-5800 RTX3060-6G 16+512G内存可升32g 展示机399升级32g,1480.899362,华硕华北授权旗舰店,神舟,9717GB,Ryzen 9,585
2180604095368,机械革命国家补贴20%无界15Pro( R7-8745HS 16G 1T 90Wh 120Hz 2.5K )轻薄本游戏本笔记本电脑包鼠套装,4510.805118,华为比特专卖店,七彩虹,9718GB,Intel i3,1546
7153481709376,2025+3C补贴20%游戏本设计师建模高性能笔记本电脑4060独显大学生手提电脑可选昭阳 满血标压 i7-13代 16G 512G固态X系3 官方正品 支持验证丨全国联保 买,7456.900548,机械革命磐迅专卖店,苹果,9719GB,M2,2171
7849455867903,七彩虹隐星P15新款游戏本  酷睿12代 高性能 满性能列独显 大学生办公笔记本电脑 I5-12450H 国家补贴16G 512G 3050 15.6英寸|144hz|高色域,5625.152693,菲尼克斯电脑经营部,三星,9720GB,M3,1588
7028219880204,苹果AppleMacBook Pro/Air 独显游戏 超轻薄商务学习生办公设计 二手笔记本电脑 苹果笔记本电脑 99新13寸轻薄丨i5-8G+512G,4264.297473,联想佳丰专卖店,华硕,9721GB,AMD 锐龙,366
9922409812773,HALIWEI国行2025款英特尔+酷睿i7笔记本电脑高性能金属轻薄本网课学习设计便携商务办公游戏学生手提 AI终端英特尔16Ultra1060独显+蓝光 32GB运存+...,300,联想商用丽邦专卖店,宏碁,9722GB,Intel i7,1785
4844620113294,联想拯救者Y9000P 2025游戏笔记本满血5090独显Ai至尊版 补贴20%可选Y7000/G5000大学生设计师昭阳电竞 RTX4050独显i7-13650HX丨G5000 16G 512固态,1430.658304,联想电脑整机授权专卖店,苹果,9723GB,Intel i5,1613
4492524521934,戴尔二手笔记本电脑14/15.6英寸便携绘图编程代码轻薄商务办公本 9新高配力荐i7四代/16g512独显-14款,4818.493446,趣米之家拼购店,海尔,9724GB,Ryzen 7,734
2676866335719,UIG拯救系列国行2025新英特尔酷睿i964G笔记本电脑轻薄本学生办公高性能游戏本金榜设计AI手提本 拯救系列满血标压酷睿+3050独显全能本 32...,10000,极械旗舰店,微星,9725GB,Ryzen 5,745
4629635119648,联想笔记本电脑小新Pro14 2025可选酷睿i5 i7 高性价轻薄本大学生商务办公本游戏本可选异能者 N100 16G内存 512G固态丨P14H标配 默认,7315.94166,戴睿笔记本旗舰店,火影,9726GB,M2,621
1712501684880,华硕华硕天选5pro/4Plus资源机天选2游戏笔记本电脑高端独显15.6英寸 天选2:R7-5800 RTX3060-6G 16+512G内存可升32g 展示机399升级32g,3207.061827,NAIWO旗舰店,惠普,9727GB,Intel i9,1436
7009894668425,华为二手笔记本电脑Matebook 13/14/15.6英寸轻薄荣耀magic商务学习直播编程办公本 Magic R5-2500 8G+256G 18款 95成新,1046.888764,ThinkPad专卖店,惠普,9728GB,AMD 锐龙,274
4334814190063,小米 Mi xiaomi Air/Pro 二手笔记本 高清全面屏时尚轻薄办公学习二手笔记本电脑 95新 小米13寸i5-7200-8G-256G独,300,联想笔记本电脑授权专卖店,雷神,9729GB,Ryzen 5,970
1900521480628,华硕a豆14 Air 高性能AI超轻薄笔记本电脑(R9 H 270 32G 1T 2.8K 120Hz OLED护眼屏)国家补贴20%办公青,300,梅梅梅数码经营部,七彩虹,9730GB,Ryzen 7,121
2528259326975,LGME拯救系列2025新款笔记本电脑酷睿i9/i7+RTX4060独显高性能金属AI编程设计轻薄本黑悟空电竞游戏本 拯救系列AI终端酷睿i9级+4K级高清护眼屏 16G大内...,9426.689989,联想京惠选专卖店,火影,9731GB,Intel i5,1576
2217878605842,戴尔DELL灵越Pro15 3530轻薄便携办公15.6英寸笔记本大学生游戏手提电脑 灵越353013代酷睿 120HZ高刷 16G内存 512G固态推荐定制款,1698.770992,汇朋二手电脑专营店,宏碁,9732GB,Ryzen 5,1085
1376002431736,戴尔DELL灵越15Pro 15.6英寸超极本学习办公游戏轻薄本便携商务家用手提笔记本电脑 灵越3530 13代酷睿i5 锐炬Xe显卡 32G内存 1TB固态 120HZ高刷定制,489.7615958,京天游匣旗舰店,宏碁,9733GB,M2,1490
8347807421931,戴尔二手笔记本电脑14/15.6英寸便携绘图编程代码轻薄商务办公本 9新限秒升级i7-二代/16g1t固态-12款,7530.752541,HUATWAI旗舰店,火影,9734GB,Intel N系列,1336
5939093177976,小米笔记本电脑国家补贴20%红米 Redmi Book 16 2024 酷睿i5标压 16英寸 轻薄本办公本(16G 512G),1515.330893,千选优品二手电脑专营店,其他,9735GB,M3,2102
4966676668513,宏碁(Acer)优跃air笔记本电脑 国家补贴20% 14英寸学生教育办公轻薄本(四核N100 8G 512G 全高清IPS),5268.222228,七彩虹笔记本电脑专卖店,惠普,9736GB,其他,2497
2608695202009,I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 AI终端酷睿i7满血独显全能电竞游戏本 16G内存+256G超速硬盘,300,花落数码商行经营部,宏碁,9737GB,AMD 其他,331
9608678690221,联想拯救者R7000 2024 电竞屏游戏本高性能RTX4060独显P图设计游戏笔记本电脑锐龙R7-8745H 16G 1TB丨4050丨升级版丨促销立减优惠 144Hz高色域高刷屏,7729.290832,HALIWEI旗舰店,lg,9738GB,Ryzen 7,1305
2672813157394,联想拯救者Y9000P旗舰游戏笔记本电脑R9000P独显4060学生电竞I7高性能 Y7000 I7-11800H/RTX3050 16GB内存 | 512GB固态 店保两年 | 正品保障,300,星想联笔记本旗舰店,苹果,9739GB,AMD 锐龙,1645
4805713726263,机械革命蛟龙16Pro游戏本 2025新款锐龙R7HX 旗舰AIPC 满血4060蛟龙16K 电竞高刷学生设计笔记本电脑 旗舰AIPC八大核R7/4050满功耗/165Hz 16G内存+1TB固态丨热,300,京智天选官企特惠拼购店,其他,9740GB,Ryzen 5,2368
1062691041111,荣耀笔记本X14 超清版国家补贴13代酷睿标压i7 16G 1T 120Hz 2.8K护眼屏 14吋轻薄笔记本电脑 灰,300,趣米之家拼购店,小米,9741GB,其他,2544
9466149267002,外星人Alienware游戏本m16 R2 国家补贴 16英寸笔记本酷睿Ultra9 RTX4060 240Hz AI电脑4960QB适配deepseek,7219.567794,Matebook笔记本经营部,外星人,9742GB,AMD 锐龙,2591
9690207046914,机械师政府国家补贴20%曙光16Pro 锐龙R7酷睿13代i7-13650HX满血RTX4060游戏本2025笔记本电脑240Hz R7H|满血4060|16G+512GB国补,300,联想众信授权专卖店,lg,9743GB,Ryzen 7,591
1370533826349,联想笔记本电脑小新Pro16可选 2025店铺20%高性能标压酷睿i5性能本 政府办公游戏设计扬天V轻薄笔记本 爆款V15 N4500 16G内存 512G固态 精装升级 独显级显卡...,300,新联享优选经营部,华硕,9744GB,AMD 其他,2171
3463791354041,LAVRIKOW2025拯救系列新款笔记本电脑大学生者专用高性能轻薄本设计编程商务办公酷睿i9满血独显电竞游戏本 拯救系列/酷睿i9级/70万跑分 32G运行内存+1TB...,5174.302767,机械革命游戏电脑旗舰店,荣耀,9745GB,Ryzen 9,1695
6511520040353,ROG魔霸新锐2024 酷睿i9 16英寸星云屏游戏本笔记本电脑(i9-13980HX 液金导热 16G 1T RTX4060 2.5K),2848.923887,七彩虹 COLORFUL电竞专卖店,微星,9746GB,Intel N系列,1598
3624671063887,海尔11.6英寸笔记本电脑超轻薄本迷你便携手写触屏平板电脑二合一学生上网手提电脑商务办公超极本 Intel四核8G内存 256G固态-双频WIFI,3015.044496,一机一检二手电脑专营店,神舟,9747GB,Intel i7,934
7122714959527,荣耀笔记本X16 Plus 锐龙版国家补贴 AI全能轻薄笔记本 高性能R7-8845HS 16G 512G 16吋护眼大屏 R7-8845HS 16G+512G,7131.555587,Matebook笔记本小店,联想,9748GB,Ryzen 9,1973
1418579934639,I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔14 Pro2.5K全面屏+抗蓝光+指纹 16G内存+512G超速硬盘,300,小米阳光专卖店,戴尔,9749GB,Intel i7,2463
3269892900947,HAWEIAI Book1月新款2025英特尔酷睿i9/I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 英特尔14 Pro2.5K全面屏+抗蓝光+指纹 16G内存+2TB超速硬盘,6505.738396,拯救者电脑整机经营部,惠普,9750GB,M2,849
4588373296404,宏碁acer新暗影骑士擎6  国家补贴20% 16英寸游戏本  笔记本电脑(14代i7HX 16G 1TB RTX4060 2.5K),300,LGME旗舰店,惠普,9751GB,M1,106
5704242464632,联想拯救者Y9000P/R9000P 锐龙/英特尔酷睿学生高性能电竞游戏本二手笔记本电脑 冰魄白可选 R9000P R7-5800H 3060 16G内存 512G固态 95成新,9634.788729,机械革命游戏电脑旗舰店,神舟,9752GB,M3,2291
6522732285844,联想笔记本电脑V15 2025补贴 全新窄边框学生网课高性能轻薄本 15.6英寸家用商务办公手提电脑 N4500 32G内存 1TB高速固态丨升级 满血高性能显卡 全高清...,4566.213934,梅梅梅数码经营部,戴尔,9753GB,Intel i7,580
3944398317969,联想小新air14plus笔记本电脑超轻薄便携商务办公学生设计家用网课2K Air14R5-3500U/12G/512G 14英寸 高清护眼屏 官方标配+399赠品礼包,2790.54765,机械革命知一二专卖店,惠普,9754GB,M2,503
3395894825629,Apple Macbook Pro二手苹果笔记本电脑超强M芯商务办公娱乐设计剪辑开发后期制作 95成新 18款13寸八代i5/8G-256G银/灰9Q2,3468.640294,惠普笔记本旗舰店,联想,9755GB,Intel 其他,1791
9408046222432,华为HUAWEI二手笔记本MateBook13/14 xpro触摸3K全面屏轻薄便携二手笔记本电脑 95新 Magic R5-2500 8G 256G,1681.282634,联想利拓信通专卖店,微星,9756GB,Intel N系列,2584
5139142601415,联想小新Pro16笔记本电脑 2025补贴20%可选酷睿i5高性能轻薄本扬天v商务设计办公学生网课游戏本异能者 N100 32G内存 1TB固态 P15H IPS全高清屏 满血性能显...,2407.760686,瀚铠电竞笔记本电脑商城经营部,荣耀,9757GB,Intel i5,1523
5144128045214,联想拯救者Y7000P游戏笔记本 2025补贴20%电脑i7满血RTX4060独显 大学生设计师3D建模昭阳电竞本可选 i7-13620H 16G内存+1TB固态丨X3 全新升级 官方正品 热销爆款,300,联想授权旗舰店,外星人,9758GB,AMD 锐龙,391
2850323015684,高性能电竞游戏本笔记本电脑 独显游戏本40系独显游戏本 新品I5-13420H/144Hz/2050 性价比16G内存 512G高速固态,10000,东科智选经营部,其他,9759GB,Ryzen 7,1184
5996592581480,惠普HP星Book pro16 新款16英寸大屏轻薄笔记本电脑 EVO认证 高频内存 设计渲染 人脸识别 可选独显 芋泥紫薯 i5-13500H/16G/intelXe 1TB/2.5K/120H,4344.314719,机械革命MECHREVO旗舰店,神舟,9760GB,Intel i5,802
5006337564515,戴尔DELL国家补贴20% 灵越16Plus 16英寸13代酷睿高性能轻薄本设计本商务办公笔记本电脑7630 i5-13420H / 2.5K屏 120Hz高刷 16G内存 1T固态 标配,2466.722537,联想笔记本电脑授权专卖店,火影,9761GB,Intel i7,872
1896244289209,I7满血独显笔记本电脑轻薄本高端高性能金属游戏设计 酷睿i7集显4K+全能本+全面屏+背光+指纹锁 16G内存+256G超速硬盘,7705.332359,店铺未知,微星,9762GB,Ryzen 5,1042
7869752631434,ThinkPad联想ThinkBook14+2025酷睿版可选 补贴20%轻薄14英寸设计商务办公学生游戏笔记本电脑 14 i5-13420H 64G内存 2TB固态 人脸+背光可选 百分百高色域,3782.77535,七彩虹笔记本电脑旗舰店,其他,9763GB,Intel N系列,676
3940503814787,联想Thinkpad (独显)T480T490T14s 轻薄便携商务办公游戏本 九成新二手笔记本电脑 主推T450 i5-5代 16+500G固9新,6467.381809,果创二手电脑专营店,戴尔,9764GB,M1,127
3256880025074,华硕天选3/4/5/5pro笔记本电脑学生设计画图独显游戏本商务办公轻薄本 天选2-i5-11400-3050 16GB+512GB固态硬盘 官网标配 正品保证-支持验机,6650.929859,戴尔阳光雨尉专卖店,小米,9765GB,Intel 其他,1899
1211914920818,联想联想G5000 2025补贴 15.6英寸电竞游戏本笔记本电脑y r不到7000 p图设计 标压酷睿i7-13650HX 16G 512G 4050 标配丨国家补贴20% 15.6英寸 144Hz,3167.191532,Matebook官企拼购店,七彩虹,9766GB,其他,544
9577014808126,华硕天选4/3plus笔记本电脑游戏本15.6寸旗舰独显学生设计轻薄本 I7-9750H/GTX1650/120HZ高刷 16GB内存+512固态 正品样机|支持检测,3321.254641,联想一维螺旋专卖店,宏碁,9767GB,Intel i3,268
1799970530909,联想拯救者Y7000P游戏笔记本 2025补贴20%电脑i7满血RTX4060独显 大学生设计师3D建模昭阳电竞本可选 i7-13620H 16G内存+1TB固态丨X3 全新升级 官方正品 热销爆款,6611.089408,联想京尊选专卖店,其他,9768GB,其他,2172
7691837943003,高性能电竞游戏本笔记本电脑 独显游戏本40系独显游戏本 i7-14代/RTX4060/240Hz/2.5K 顶配升级版64G内存 2TB高速固态,3672.737395,LAVRIKOW旗舰店,华为,9769GB,Intel 其他,1864
6597598915587,拯救者Y7000P畅玩3A黑神话悟空游戏笔记本画图设计学生吃鸡电脑Y9000P独显4060笔记本电脑R9000P/R7000P Y7000 i5-8300H-1050 16G+512G官方标配,3265.890669,笔记本电脑源头供应链小店,外星人,9770GB,Ryzen 7,958
1448582127913,戴尔DELL外星人 m16 R2 Ultra9-185H 64G内存 2.5TB RTX4060 8G 16英寸2.5K 240Hz屏AI创作游戏笔记本定制,5998.243515,拯救者来酷生活拼购店,火影,9771GB,Intel i5,2712
4565881783795,LAVRIKOW2025拯救系列新款笔记本电脑大学生者专用高性能轻薄本设计编程商务办公酷睿i9满血独显电竞游戏本 拯救系列/电竞款游戏本/酷睿i9+独显 32G运...,4981.057056,优选笔记本旗舰店,雷神,9772GB,Intel i3,388
9521442786442,七彩虹Colorful将星X15AT/隐星P15/G15游戏笔记本电脑12代酷睿标压学生PS设计AI高刷电竞本 国家补贴P15白i5 16G 512G官标 RTX3050-电竞独显,6431.467532,戴尔速达专卖店,小米,9773GB,Intel i3,1872
